Subject ID,Scan Type,Processing Info,File Path
206,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_206_seg.nii
206,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_206_t1.nii
206,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_206_t1ce.nii
206,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_206_t2.nii
207,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_207_flair.nii
207,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_207_seg.nii
207,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_207_t1.nii
207,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_207_t1ce.nii
207,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_207_t2.nii
208,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_208_flair.nii
208,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_208_seg.nii
208,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_208_t1.nii
208,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_208_t1ce.nii
208,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_208_t2.nii
209,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_209_flair.nii
209,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_209_seg.nii
209,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_209_t1.nii
209,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_209_t1ce.nii
209,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_209_t2.nii
210,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_210_flair.nii
210,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_210_seg.nii
210,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_210_t1.nii
210,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_210_t1ce.nii
210,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_210_t2.nii
211,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_211_flair.nii
211,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_211_seg.nii
211,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_211_t1.nii
211,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_211_t1ce.nii
211,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_211_t2.nii
212,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_212_flair.nii
212,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_212_seg.nii
212,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_212_t1.nii
212,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_212_t1ce.nii
212,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_212_t2.nii
213,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_213_flair.nii
213,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_213_seg.nii
213,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_213_t1.nii
213,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_213_t1ce.nii
213,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_213_t2.nii
214,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_214_flair.nii
214,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_214_seg.nii
214,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_214_t1.nii
214,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_214_t1ce.nii
214,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_214_t2.nii
215,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_215_flair.nii
215,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_215_seg.nii
215,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_215_t1.nii
215,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_215_t1ce.nii
215,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_215_t2.nii
216,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_216_flair.nii
216,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_216_seg.nii
216,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_216_t1.nii
216,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_216_t1ce.nii
216,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_216_t2.nii
217,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_217_flair.nii
217,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_217_seg.nii
217,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_217_t1.nii
217,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_217_t1ce.nii
217,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_217_t2.nii
218,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_218_flair.nii
218,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_218_seg.nii
218,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_218_t1.nii
218,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_218_t1ce.nii
218,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_218_t2.nii
219,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_219_flair.nii
219,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_219_seg.nii
219,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_219_t1.nii
219,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_219_t1ce.nii
219,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_219_t2.nii
220,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_220_flair.nii
220,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_220_seg.nii
220,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_220_t1.nii
220,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_220_t1ce.nii
220,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_220_t2.nii
221,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_221_flair.nii
221,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_221_seg.nii
221,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_221_t1.nii
221,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_221_t1ce.nii
221,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_221_t2.nii
222,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_222_flair.nii
222,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_222_seg.nii
222,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_222_t1.nii
222,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_222_t1ce.nii
222,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_222_t2.nii
223,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_223_flair.nii
223,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_223_seg.nii
223,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_223_t1.nii
223,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_223_t1ce.nii
223,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_223_t2.nii
224,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_224_flair.nii
224,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_224_seg.nii
224,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_224_t1.nii
224,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_224_t1ce.nii
224,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_224_t2.nii
225,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_225_flair.nii
225,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_225_seg.nii
225,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_225_t1.nii
225,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_225_t1ce.nii
225,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_225_t2.nii
226,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_226_flair.nii
226,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_226_seg.nii
226,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_226_t1.nii
226,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_226_t1ce.nii
226,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_226_t2.nii
227,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_227_flair.nii
227,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_227_seg.nii
227,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_227_t1.nii
227,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_227_t1ce.nii
227,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_227_t2.nii
228,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_228_flair.nii
228,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_228_seg.nii
228,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_228_t1.nii
228,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_228_t1ce.nii
228,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_228_t2.nii
229,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_229_flair.nii
229,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_229_seg.nii
229,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_229_t1.nii
229,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_229_t1ce.nii
229,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_229_t2.nii
230,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_230_flair.nii
230,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_230_seg.nii
230,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_230_t1.nii
230,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_230_t1ce.nii
230,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_230_t2.nii
231,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_231_flair.nii
231,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_231_seg.nii
231,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_231_t1.nii
231,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_231_t1ce.nii
231,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_231_t2.nii
232,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_232_flair.nii
232,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_232_seg.nii
232,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_232_t1.nii
232,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_232_t1ce.nii
232,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_232_t2.nii
233,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_233_flair.nii
233,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_233_seg.nii
233,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_233_t1.nii
233,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_233_t1ce.nii
233,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_233_t2.nii
234,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_234_flair.nii
234,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_234_seg.nii
234,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_234_t1.nii
234,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_234_t1ce.nii
234,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_234_t2.nii
235,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_235_flair.nii
235,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_235_seg.nii
235,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_235_t1.nii
235,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_235_t1ce.nii
235,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_235_t2.nii
236,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_236_flair.nii
236,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_236_seg.nii
236,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_236_t1.nii
236,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_236_t1ce.nii
236,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_236_t2.nii
237,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_237_flair.nii
237,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_237_seg.nii
237,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_237_t1.nii
237,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_237_t1ce.nii
237,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_237_t2.nii
238,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_238_flair.nii
238,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_238_seg.nii
238,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_238_t1.nii
238,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_238_t1ce.nii
238,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_238_t2.nii
239,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_239_flair.nii
239,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_239_seg.nii
239,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_239_t1.nii
239,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_239_t1ce.nii
239,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_239_t2.nii
240,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_240_flair.nii
240,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_240_seg.nii
240,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_240_t1.nii
240,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_240_t1ce.nii
240,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_240_t2.nii
241,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_241_flair.nii
241,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_241_seg.nii
241,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_241_t1.nii
241,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_241_t1ce.nii
241,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_241_t2.nii
242,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_242_flair.nii
242,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_242_seg.nii
242,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_242_t1.nii
242,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_242_t1ce.nii
242,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_242_t2.nii
243,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_243_flair.nii
243,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_243_seg.nii
243,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_243_t1.nii
243,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_243_t1ce.nii
243,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_243_t2.nii
244,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_244_flair.nii
244,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_244_seg.nii
244,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_244_t1.nii
244,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_244_t1ce.nii
244,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_244_t2.nii
245,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_245_flair.nii
245,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_245_seg.nii
245,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_245_t1.nii
245,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_245_t1ce.nii
245,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_245_t2.nii
246,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_246_flair.nii
246,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_246_seg.nii
246,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_246_t1.nii
246,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_246_t1ce.nii
246,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_246_t2.nii
247,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_247_flair.nii
247,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_247_seg.nii
247,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_247_t1.nii
247,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_247_t1ce.nii
247,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_247_t2.nii
248,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_248_flair.nii
248,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_248_seg.nii
248,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_248_t1.nii
248,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_248_t1ce.nii
248,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_248_t2.nii
249,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_249_flair.nii
249,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_249_seg.nii
249,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_249_t1.nii
249,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_249_t1ce.nii
249,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_249_t2.nii
250,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_250_flair.nii
250,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_250_seg.nii
250,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_250_t1.nii
250,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_250_t1ce.nii
250,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_250_t2.nii
251,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_251_flair.nii
251,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_251_seg.nii
251,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_251_t1.nii
251,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_251_t1ce.nii
251,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_251_t2.nii
252,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_252_flair.nii
252,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_252_seg.nii
252,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_252_t1.nii
252,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_252_t1ce.nii
252,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_252_t2.nii
253,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_253_flair.nii
253,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_253_seg.nii
253,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_253_t1.nii
253,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_253_t1ce.nii
253,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_253_t2.nii
254,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_254_flair.nii
254,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_254_seg.nii
254,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_254_t1.nii
254,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_254_t1ce.nii
254,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_254_t2.nii
255,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_255_flair.nii
255,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_255_seg.nii
255,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_255_t1.nii
255,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_255_t1ce.nii
255,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_255_t2.nii
256,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_256_flair.nii
256,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_256_seg.nii
256,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_256_t1.nii
256,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_256_t1ce.nii
256,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_256_t2.nii
257,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_257_flair.nii
257,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_257_seg.nii
257,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_257_t1.nii
257,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_257_t1ce.nii
257,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_257_t2.nii
258,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_258_flair.nii
258,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_258_seg.nii
258,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_258_t1.nii
258,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_258_t1ce.nii
258,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_258_t2.nii
259,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_259_flair.nii
259,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_259_seg.nii
259,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_259_t1.nii
259,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_259_t1ce.nii
259,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_259_t2.nii
260,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_260_flair.nii
260,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_260_seg.nii
260,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_260_t1.nii
260,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_260_t1ce.nii
260,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_260_t2.nii
261,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_261_flair.nii
261,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_261_seg.nii
261,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_261_t1.nii
261,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_261_t1ce.nii
261,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_261_t2.nii
262,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_262_flair.nii
262,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_262_seg.nii
262,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_262_t1.nii
262,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_262_t1ce.nii
262,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_262_t2.nii
263,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_263_flair.nii
263,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_263_seg.nii
263,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_263_t1.nii
263,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_263_t1ce.nii
263,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_263_t2.nii
264,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_264_flair.nii
264,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_264_seg.nii
264,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_264_t1.nii
264,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_264_t1ce.nii
264,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_264_t2.nii
265,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_265_flair.nii
265,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_265_seg.nii
265,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_265_t1.nii
265,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_265_t1ce.nii
265,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_265_t2.nii
266,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_266_flair.nii
266,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_266_seg.nii
266,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_266_t1.nii
266,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_266_t1ce.nii
266,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_266_t2.nii
267,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_267_flair.nii
267,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_267_seg.nii
267,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_267_t1.nii
267,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_267_t1ce.nii
267,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_267_t2.nii
268,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_268_flair.nii
268,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_268_seg.nii
268,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_268_t1.nii
268,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_268_t1ce.nii
268,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_268_t2.nii
269,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_269_flair.nii
269,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_269_seg.nii
269,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_269_t1.nii
269,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_269_t1ce.nii
269,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_269_t2.nii
270,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_270_flair.nii
270,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_270_seg.nii
270,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_270_t1.nii
270,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_270_t1ce.nii
270,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_270_t2.nii
271,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_271_flair.nii
271,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_271_seg.nii
271,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_271_t1.nii
271,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_271_t1ce.nii
271,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_271_t2.nii
272,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_272_flair.nii
272,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_272_seg.nii
272,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_272_t1.nii
272,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_272_t1ce.nii
272,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_272_t2.nii
273,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_273_flair.nii
273,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_273_seg.nii
273,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_273_t1.nii
273,t1ce,raw,../data/flattened_nii_files_2020/BraTS20_Training_273_t1ce.nii
273,t2,raw,../data/flattened_nii_files_2020/BraTS20_Training_273_t2.nii
274,flair,raw,../data/flattened_nii_files_2020/BraTS20_Training_274_flair.nii
274,seg,raw,../data/flattened_nii_files_2020/BraTS20_Training_274_seg.nii
274,t1,raw,../data/flattened_nii_files_2020/BraTS20_Training_274_t1.nii
